1,our_1.jpg,6.4443998337
2,our_10.jpg,8.5000000000
3,our_100.jpg,2.1538000107
4,our_101.jpg,4.7500000000
5,our_102.jpg,2.4375000000  
6,our_103.jpg,3.4615001678
7,our_104.jpg,3.5000000000
8,our_105.jpg,5.6875000000
9,our_106.jpg,5.8571000099
10,our_107.jpg,4.6250000000
11,our_108.jpg,3.5500001907
12,our_109.jpg,3.1666998863
13,our_11.jpg,8.5000000000
14,our_110.jpg,1.4000000954
15,our_111.jpg,3.4143001556
16,our_112.jpg,6.7175999641
17,our_113.jpg,3.3846001625
18,our_114.jpg,4.4000000000
19,our_115.jpg,4.4470999718
20,our_116.jpg,2.2221999168
21,our_117.jpg,5.2888998032
22,our_118.jpg,2.7856998444
23,our_119.jpg,2.8000001907
24,our_12.jpg,7.2500000000
25,our_120.jpg,2.3333001137
26,our_121.jpg,1.8333001137
27,our_122.jpg,0.8824000359
28,our_123.jpg,5.2500000000
29,our_124.jpg,7.0000000000
30,our_125.jpg,3.3750000000
31,our_126.jpg,3.7333002090
32,our_127.jpg,4.9166998863
33,our_128.jpg,3.0689997673
34,our_129.jpg,6.3333001137
35,our_13.jpg,7.2666997910
36,our_130.jpg,4.0000000000
37,our_131.jpg,4.5332999229
38,our_132.jpg,6.5332999229
39,our_133.jpg,5.3500000000
40,our_134.jpg,3.4000000000
41,our_135.jpg,3.8197002411
42,our_136.jpg,2.0000000000
43,our_137.jpg,2.5714001656
44,our_138.jpg,6.3000001907
45,our_139.jpg,5.9091000557
46,our_14.jpg,6.1199998856
47,our_140.jpg,6.8947000504
48,our_141.jpg,4.6428999901
49,our_142.jpg,5.9285998344
50,our_143.jpg,5.2666998863
51,our_144.jpg,6.0999999046
52,our_145.jpg,2.4545001984
53,our_146.jpg,2.3556001663
54,our_147.jpg,5.0000000000
55,our_148.jpg,8.8999999046
56,our_149.jpg,8.3077001572
57,our_15.jpg,4.0588002205
58,our_150.jpg,7.1428999901
59,our_151.jpg,6.5714001656
60,our_152.jpg,8.5500000000
61,our_153.jpg,8.9999999046
62,our_154.jpg,7.0714001656
63,our_155.jpg,6.4332999229
64,our_156.jpg,4.7273001671
65,our_157.jpg,4.1000001907
66,our_158.jpg,5.1999998093
67,our_159.jpg,5.7500000000
68,our_16.jpg,3.0714001656
69,our_160.jpg,6.8333001137
70,our_161.jpg,5.4166998863
71,our_162.jpg,5.3750000000
72,our_163.jpg,5.1111001968
73,our_164.jpg,3.8000001907
74,our_165.jpg,4.1428999901
75,our_166.jpg,3.5999999046
76,our_167.jpg,4.2666997910
77,our_168.jpg,5.4285998344
78,our_169.jpg,6.2778000832
79,our_17.jpg,4.7500000000
80,our_170.jpg,4.6428999901
81,our_171.jpg,5.7273001671
82,our_172.jpg,4.0000000000
83,our_173.jpg,4.5999999046
